date_id,window_start,r2,epoch,mode
1200,1181,0.02324791439646956,5,online
1201,1182,0.02248299762495598,5,online
1202,1183,0.022593708052559336,5,online
1203,1184,0.024220119599566603,5,online
1204,1185,0.024028428396689838,5,online
1205,1186,0.02288105310439903,5,online
1206,1187,0.019655591400064232,5,online
1207,1188,0.019626332482180042,5,online
1208,1189,0.01950838456906101,5,online
1209,1190,0.019373736694665022,5,online
1210,1191,0.018698506316331964,5,online
1211,1192,0.018559694314807862,5,online
1212,1193,0.018457912469677096,5,online
1213,1194,0.019389785247429403,5,online
1214,1195,0.020450805666298533,5,online
1215,1196,0.02131889947654364,5,online
1216,1197,0.021847717173747228,5,online
1217,1198,0.02125786926584905,5,online
1218,1199,0.024288025688794956,5,online
1219,1200,0.024628119863323805,5,online
1220,1201,0.02285557175026076,5,online
1221,1202,0.023773781954047446,5,online
1222,1203,0.02421221696085607,5,online
1223,1204,0.022907380992149284,5,online
1224,1205,0.023988149963970584,5,online
1225,1206,0.024398504024638168,5,online
1226,1207,0.02552340685377341,5,online
1227,1208,0.025554347026049862,5,online
1228,1209,0.026778925683490273,5,online
1229,1210,0.028092425352573613,5,online
1230,1211,0.029333738751631144,5,online
1231,1212,0.030018387905563326,5,online
1232,1213,0.030702122791969932,5,online
1233,1214,0.02955829561324208,5,online
1234,1215,0.03175183242827384,5,online
1235,1216,0.03227158496790761,5,online
1236,1217,0.03275548132309758,5,online
1237,1218,0.035935535483177294,5,online
1238,1219,0.027641554231006782,5,online
