date_id,window_start,r2,mode
1443,1424,0.020690318827445653,frozen
1444,1425,0.021659816615131278,frozen
1445,1426,0.023337169882305164,frozen
1446,1427,0.024330059286208905,frozen
1447,1428,0.02425312588927353,frozen
1448,1429,0.026555922914883956,frozen
1449,1430,0.027502715605328687,frozen
1450,1431,0.02772638032413388,frozen
1451,1432,0.02773168130460446,frozen
1452,1433,0.029046486062015986,frozen
1453,1434,0.026719592102168455,frozen
1454,1435,0.027053149755879358,frozen
1455,1436,0.02536907293209767,frozen
1456,1437,0.02536684262640798,frozen
1457,1438,0.02470997382925122,frozen
1458,1439,0.025101126489888936,frozen
1459,1440,0.02336048089670406,frozen
1460,1441,0.022803644848963578,frozen
1461,1442,0.02204769478850621,frozen
